心声冥想 App 内存监控日志
========================
包名：com.anonymous.soundtherapyapp
进程 ID: 8501
采样间隔：5秒
开始时间：2026-04-16 07:25:05
========================

时间戳 | PSS Total(MB) | Private Dirty(MB) | Heap Size(MB)
2026-04-16 10:19:29 |  |  | 
2026-04-16 10:19:34 |  |  | 
2026-04-16 10:19:40 |  |  | 
2026-04-16 10:19:45 |  |  | 
2026-04-16 10:19:50 |  |  | 
2026-04-16 10:19:55 |  |  | 
2026-04-16 10:20:00 |  |  | 
2026-04-16 10:20:06 |  |  | 
2026-04-16 10:20:11 |  |  | 
2026-04-16 10:20:16 |  |  | 
2026-04-16 10:20:21 |  |  | 
2026-04-16 10:20:26 |  |  | 
2026-04-16 10:20:31 |  |  | 
2026-04-16 10:20:37 |  |  | 
2026-04-16 10:20:42 |  |  | 
2026-04-16 10:20:47 |  |  | 
2026-04-16 10:20:52 |  |  | 
2026-04-16 10:20:57 |  |  | 
2026-04-16 10:21:03 |  |  | 
2026-04-16 10:21:08 |  |  | 
2026-04-16 10:21:13 |  |  | 
2026-04-16 10:21:18 |  |  | 
2026-04-16 10:21:23 |  |  | 
2026-04-16 10:21:28 |  |  | 
2026-04-16 10:21:34 |  |  | 
2026-04-16 10:21:39 |  |  | 
2026-04-16 10:21:44 |  |  | 
2026-04-16 10:21:49 |  |  | 
2026-04-16 10:21:54 |  |  | 
2026-04-16 10:22:00 |  |  | 
2026-04-16 10:22:05 |  |  | 
2026-04-16 10:22:10 |  |  | 
2026-04-16 10:22:15 |  |  | 
2026-04-16 10:22:20 |  |  | 
2026-04-16 10:22:26 |  |  | 
2026-04-16 10:22:31 |  |  | 
2026-04-16 10:22:36 |  |  | 
2026-04-16 10:22:41 |  |  | 
2026-04-16 10:22:46 |  |  | 
2026-04-16 10:22:51 |  |  | 
2026-04-16 10:22:57 |  |  | 
2026-04-16 10:23:02 |  |  | 
2026-04-16 10:23:07 |  |  | 
2026-04-16 10:23:12 |  |  | 
2026-04-16 10:23:17 |  |  | 
2026-04-16 10:23:23 |  |  | 
2026-04-16 10:23:28 |  |  | 
2026-04-16 10:23:33 |  |  | 
2026-04-16 10:23:38 |  |  | 
2026-04-16 10:23:43 |  |  | 
2026-04-16 10:23:48 |  |  | 
2026-04-16 10:23:54 |  |  | 
2026-04-16 10:23:59 |  |  | 
2026-04-16 10:24:04 |  |  | 
2026-04-16 10:24:09 |  |  | 
2026-04-16 10:24:14 |  |  | 
2026-04-16 10:24:20 |  |  | 
2026-04-16 10:24:25 |  |  | 
2026-04-16 10:24:30 |  |  | 
2026-04-16 10:24:35 |  |  | 
2026-04-16 10:24:40 |  |  | 
2026-04-16 10:24:45 |  |  | 
2026-04-16 10:24:51 |  |  | 
2026-04-16 10:24:56 |  |  | 
2026-04-16 10:25:01 |  |  | 
2026-04-16 10:25:06 |  |  | 
2026-04-16 10:25:11 |  |  | 
2026-04-16 10:25:17 |  |  | 
2026-04-16 10:25:22 |  |  | 
2026-04-16 10:25:27 |  |  | 
2026-04-16 10:25:32 |  |  | 
2026-04-16 10:25:37 |  |  | 
2026-04-16 10:25:42 |  |  | 
2026-04-16 10:25:48 |  |  | 
2026-04-16 10:25:53 |  |  | 
2026-04-16 10:25:58 |  |  | 
2026-04-16 10:26:03 |  |  | 
2026-04-16 10:26:08 |  |  | 
2026-04-16 10:26:13 |  |  | 
2026-04-16 10:26:19 |  |  | 
2026-04-16 10:26:24 |  |  | 
2026-04-16 10:26:29 |  |  | 
2026-04-16 10:26:34 |  |  | 
2026-04-16 10:26:39 |  |  | 
2026-04-16 10:26:45 |  |  | 
2026-04-16 10:26:50 |  |  | 
2026-04-16 10:26:55 |  |  | 
2026-04-16 10:27:00 |  |  | 
2026-04-16 10:27:05 |  |  | 
2026-04-16 10:27:10 |  |  | 
2026-04-16 10:27:16 |  |  | 
2026-04-16 10:27:21 |  |  | 
2026-04-16 10:27:26 |  |  | 
2026-04-16 10:27:31 |  |  | 
2026-04-16 10:27:36 |  |  | 
2026-04-16 10:27:42 |  |  | 
2026-04-16 10:27:47 |  |  | 
2026-04-16 10:27:52 |  |  | 
2026-04-16 10:27:57 |  |  | 
2026-04-16 10:28:02 |  |  | 
2026-04-16 10:28:08 |  |  | 
2026-04-16 10:28:13 |  |  | 
2026-04-16 10:28:18 |  |  | 
2026-04-16 10:28:23 |  |  | 
2026-04-16 10:28:28 |  |  | 
2026-04-16 10:28:33 |  |  | 
2026-04-16 10:28:39 |  |  | 
2026-04-16 10:28:44 |  |  | 
2026-04-16 10:28:49 |  |  | 
2026-04-16 10:28:54 |  |  | 
2026-04-16 10:28:59 |  |  | 
2026-04-16 10:29:04 |  |  | 
2026-04-16 10:29:10 |  |  | 
2026-04-16 10:29:15 |  |  | 
2026-04-16 10:29:20 |  |  | 
2026-04-16 10:29:25 |  |  | 
2026-04-16 10:29:30 |  |  | 
2026-04-16 10:29:36 |  |  | 
2026-04-16 10:29:41 |  |  | 
2026-04-16 10:29:46 |  |  | 
2026-04-16 10:29:51 |  |  | 
2026-04-16 10:29:56 |  |  | 
2026-04-16 10:30:01 |  |  | 
2026-04-16 10:30:07 |  |  | 
2026-04-16 10:30:12 |  |  | 
2026-04-16 10:30:17 |  |  | 
2026-04-16 10:30:22 |  |  | 
2026-04-16 10:30:27 |  |  | 
2026-04-16 10:30:32 |  |  | 
2026-04-16 10:30:38 |  |  | 
2026-04-16 10:30:43 |  |  | 
2026-04-16 10:30:48 |  |  | 
2026-04-16 10:30:53 |  |  | 
2026-04-16 10:30:58 |  |  | 
2026-04-16 10:31:03 |  |  | 
2026-04-16 10:31:09 |  |  | 
2026-04-16 10:31:14 |  |  | 
2026-04-16 10:31:19 |  |  | 
2026-04-16 10:31:24 |  |  | 
2026-04-16 10:31:29 |  |  | 
2026-04-16 10:31:34 |  |  | 
2026-04-16 10:31:40 |  |  | 
2026-04-16 10:31:45 |  |  | 
2026-04-16 10:31:50 |  |  | 
2026-04-16 10:31:55 |  |  | 
2026-04-16 10:32:00 |  |  | 
2026-04-16 10:32:05 |  |  | 
2026-04-16 10:32:11 |  |  | 
2026-04-16 10:32:16 |  |  | 
2026-04-16 10:32:21 |  |  | 
2026-04-16 10:32:26 |  |  | 
2026-04-16 10:32:31 |  |  | 
2026-04-16 10:32:36 |  |  | 
2026-04-16 10:32:42 |  |  | 
2026-04-16 10:32:47 |  |  | 
2026-04-16 10:32:52 |  |  | 
2026-04-16 10:32:57 |  |  | 
2026-04-16 10:33:02 |  |  | 
2026-04-16 10:33:07 |  |  | 
2026-04-16 10:33:13 |  |  | 
2026-04-16 10:33:18 |  |  | 
2026-04-16 10:33:23 |  |  | 
2026-04-16 10:33:28 |  |  | 
2026-04-16 10:33:33 |  |  | 
2026-04-16 10:33:39 |  |  | 
2026-04-16 10:33:44 |  |  | 
2026-04-16 10:33:49 |  |  | 
2026-04-16 10:33:54 |  |  | 
2026-04-16 10:33:59 |  |  | 
2026-04-16 10:34:04 |  |  | 
2026-04-16 10:34:10 |  |  | 
2026-04-16 10:34:15 |  |  | 
2026-04-16 10:34:20 |  |  | 
2026-04-16 10:34:25 |  |  | 
2026-04-16 10:34:30 |  |  | 
2026-04-16 10:34:35 |  |  | 
2026-04-16 10:34:41 |  |  | 
2026-04-16 10:34:46 |  |  | 
2026-04-16 10:34:51 |  |  | 
2026-04-16 10:34:56 |  |  | 
2026-04-16 10:35:01 |  |  | 
2026-04-16 10:35:06 |  |  | 
2026-04-16 10:35:12 |  |  | 
2026-04-16 10:35:17 |  |  | 
2026-04-16 10:35:22 |  |  | 
2026-04-16 10:35:27 |  |  | 
2026-04-16 10:35:32 |  |  | 
2026-04-16 10:35:37 |  |  | 
2026-04-16 10:35:43 |  |  | 
2026-04-16 10:35:48 |  |  | 
2026-04-16 10:35:53 |  |  | 
2026-04-16 10:35:58 |  |  | 
2026-04-16 10:36:03 |  |  | 
2026-04-16 10:36:09 |  |  | 
2026-04-16 10:36:14 |  |  | 
2026-04-16 10:36:19 |  |  | 
2026-04-16 10:36:24 |  |  | 
2026-04-16 10:36:29 |  |  | 
2026-04-16 10:36:34 |  |  | 
2026-04-16 10:36:40 |  |  | 
2026-04-16 10:36:45 |  |  | 
2026-04-16 10:36:50 |  |  | 
2026-04-16 10:36:55 |  |  | 
2026-04-16 10:37:00 |  |  | 
2026-04-16 10:37:05 |  |  | 
2026-04-16 10:37:11 |  |  | 
2026-04-16 10:37:16 |  |  | 
2026-04-16 10:37:21 |  |  | 
2026-04-16 10:37:26 |  |  | 
2026-04-16 10:37:31 |  |  | 
2026-04-16 10:37:37 |  |  | 
2026-04-16 10:37:42 |  |  | 
2026-04-16 10:37:47 |  |  | 
2026-04-16 10:37:52 |  |  | 
2026-04-16 10:37:57 |  |  | 
2026-04-16 10:38:02 |  |  | 
2026-04-16 10:38:08 |  |  | 
2026-04-16 10:38:13 |  |  | 
2026-04-16 10:38:18 |  |  | 
2026-04-16 10:38:23 |  |  | 
2026-04-16 10:38:28 |  |  | 
2026-04-16 10:38:34 |  |  | 
2026-04-16 10:38:39 |  |  | 
2026-04-16 10:38:44 |  |  | 
2026-04-16 10:38:49 |  |  | 
2026-04-16 10:38:54 |  |  | 
2026-04-16 10:39:00 |  |  | 
2026-04-16 10:39:05 |  |  | 
2026-04-16 10:39:10 |  |  | 
2026-04-16 10:39:15 |  |  | 
2026-04-16 10:39:20 |  |  | 
2026-04-16 10:39:25 |  |  | 
2026-04-16 10:39:31 |  |  | 
2026-04-16 10:39:36 |  |  | 
2026-04-16 10:39:41 |  |  | 
2026-04-16 10:39:46 |  |  | 
2026-04-16 10:39:51 |  |  | 
2026-04-16 10:39:56 |  |  | 
2026-04-16 10:40:02 |  |  | 
2026-04-16 10:40:07 |  |  | 
2026-04-16 10:40:12 |  |  | 
2026-04-16 10:40:17 |  |  | 
2026-04-16 10:40:22 |  |  | 
2026-04-16 10:40:27 |  |  | 
2026-04-16 10:40:33 |  |  | 
2026-04-16 10:40:38 |  |  | 
2026-04-16 10:40:43 |  |  | 
2026-04-16 10:40:48 |  |  | 
2026-04-16 10:40:53 |  |  | 
2026-04-16 10:40:59 |  |  | 
2026-04-16 10:41:04 |  |  | 
2026-04-16 10:41:09 |  |  | 
2026-04-16 10:41:14 |  |  | 
2026-04-16 10:41:19 |  |  | 
2026-04-16 10:41:24 |  |  | 
2026-04-16 10:41:30 |  |  | 
2026-04-16 10:41:35 |  |  | 
2026-04-16 10:41:40 |  |  | 
2026-04-16 10:41:45 |  |  | 
2026-04-16 10:41:50 |  |  | 
2026-04-16 10:41:56 |  |  | 
2026-04-16 10:42:01 |  |  | 
2026-04-16 10:42:06 |  |  | 
2026-04-16 10:42:11 |  |  | 
2026-04-16 10:42:16 |  |  | 
2026-04-16 10:42:21 |  |  | 
2026-04-16 10:42:27 |  |  | 
2026-04-16 10:42:32 |  |  | 
2026-04-16 10:42:37 |  |  | 
2026-04-16 10:42:42 |  |  | 
2026-04-16 10:42:47 |  |  | 
2026-04-16 10:42:53 |  |  | 
2026-04-16 10:42:58 |  |  | 
2026-04-16 10:43:03 |  |  | 
2026-04-16 10:43:08 |  |  | 
2026-04-16 10:43:13 |  |  | 
2026-04-16 10:43:18 |  |  | 
2026-04-16 10:43:24 |  |  | 
2026-04-16 10:43:29 |  |  | 
2026-04-16 10:43:34 |  |  | 
2026-04-16 10:43:39 |  |  | 
2026-04-16 10:43:44 |  |  | 
2026-04-16 10:43:49 |  |  | 
2026-04-16 10:43:55 |  |  | 
2026-04-16 10:44:00 |  |  | 
2026-04-16 10:44:05 |  |  | 
2026-04-16 10:44:10 |  |  | 
2026-04-16 10:44:15 |  |  | 
2026-04-16 10:44:21 |  |  | 
2026-04-16 10:44:26 |  |  | 
2026-04-16 10:44:31 |  |  | 
2026-04-16 10:44:36 |  |  | 
2026-04-16 10:44:41 |  |  | 
2026-04-16 10:44:46 |  |  | 
2026-04-16 10:44:52 |  |  | 
2026-04-16 10:44:57 |  |  | 
2026-04-16 10:45:02 |  |  | 
2026-04-16 10:45:07 |  |  | 
2026-04-16 10:45:12 |  |  | 
2026-04-16 10:45:17 |  |  | 
2026-04-16 10:45:23 |  |  | 
2026-04-16 10:45:28 |  |  | 
2026-04-16 10:45:33 |  |  | 
2026-04-16 10:45:38 |  |  | 
2026-04-16 10:45:43 |  |  | 
2026-04-16 10:45:48 |  |  | 
2026-04-16 10:45:53 |  |  | 
2026-04-16 10:45:59 |  |  | 
2026-04-16 10:46:04 |  |  | 
2026-04-16 10:46:09 |  |  | 
2026-04-16 10:46:14 |  |  | 
2026-04-16 10:46:19 |  |  | 
2026-04-16 10:46:24 |  |  | 
2026-04-16 10:46:30 |  |  | 
2026-04-16 10:46:35 |  |  | 
2026-04-16 10:46:40 |  |  | 
2026-04-16 10:46:45 |  |  | 
2026-04-16 10:46:50 |  |  | 
2026-04-16 10:46:56 |  |  | 
2026-04-16 10:47:01 |  |  | 
2026-04-16 10:47:06 |  |  | 
2026-04-16 10:47:11 |  |  | 
2026-04-16 10:47:16 |  |  | 
2026-04-16 10:47:21 |  |  | 
2026-04-16 10:47:27 |  |  | 
2026-04-16 10:47:32 |  |  | 
2026-04-16 10:47:37 |  |  | 
2026-04-16 10:47:42 |  |  | 
2026-04-16 10:47:47 |  |  | 
2026-04-16 10:47:52 |  |  | 
2026-04-16 10:47:58 |  |  | 
2026-04-16 10:48:03 |  |  | 
2026-04-16 10:48:08 |  |  | 
2026-04-16 10:48:13 |  |  | 
2026-04-16 10:48:18 |  |  | 
2026-04-16 10:48:24 |  |  | 
2026-04-16 10:48:29 |  |  | 
2026-04-16 10:48:34 |  |  | 
2026-04-16 10:48:39 |  |  | 
2026-04-16 10:48:44 |  |  | 
2026-04-16 10:48:49 |  |  | 
2026-04-16 10:48:55 |  |  | 
2026-04-16 10:49:00 |  |  | 
2026-04-16 10:49:05 |  |  | 
2026-04-16 10:49:10 |  |  | 
2026-04-16 10:49:15 |  |  | 
2026-04-16 10:49:21 |  |  | 
2026-04-16 10:49:26 |  |  | 
2026-04-16 10:49:31 |  |  | 
2026-04-16 10:49:36 |  |  | 
2026-04-16 10:49:41 |  |  | 
2026-04-16 10:49:46 |  |  | 
2026-04-16 10:49:52 |  |  | 
2026-04-16 10:49:57 |  |  | 
2026-04-16 10:50:02 |  |  | 
2026-04-16 10:50:07 |  |  | 
2026-04-16 10:50:12 |  |  | 
2026-04-16 10:50:18 |  |  | 
2026-04-16 10:50:23 |  |  | 
2026-04-16 10:50:28 |  |  | 
2026-04-16 10:50:33 |  |  | 
2026-04-16 10:50:38 |  |  | 
2026-04-16 10:50:43 |  |  | 
2026-04-16 10:50:49 |  |  | 
2026-04-16 10:50:54 |  |  | 
2026-04-16 10:50:59 |  |  | 
2026-04-16 10:51:04 |  |  | 
2026-04-16 10:51:09 |  |  | 
2026-04-16 10:51:14 |  |  | 
2026-04-16 10:51:20 |  |  | 
2026-04-16 10:51:25 |  |  | 
2026-04-16 10:51:30 |  |  | 
2026-04-16 10:51:35 |  |  | 
2026-04-16 10:51:40 |  |  | 
2026-04-16 10:51:46 |  |  | 
2026-04-16 10:51:51 |  |  | 
2026-04-16 10:51:56 |  |  | 
2026-04-16 10:52:01 |  |  | 
2026-04-16 10:52:06 |  |  | 
2026-04-16 10:52:11 |  |  | 
2026-04-16 10:52:17 |  |  | 
2026-04-16 10:52:22 |  |  | 
2026-04-16 10:52:27 |  |  | 
2026-04-16 10:52:32 |  |  | 
2026-04-16 10:52:37 |  |  | 
2026-04-16 10:52:43 |  |  | 
2026-04-16 10:52:48 |  |  | 
2026-04-16 10:52:53 |  |  | 
2026-04-16 10:52:58 |  |  | 
2026-04-16 10:53:03 |  |  | 
2026-04-16 10:53:08 |  |  | 
2026-04-16 10:53:14 |  |  | 
2026-04-16 10:53:19 |  |  | 
2026-04-16 10:53:24 |  |  | 
2026-04-16 10:53:29 |  |  | 
2026-04-16 10:53:34 |  |  | 
2026-04-16 10:53:40 |  |  | 
2026-04-16 10:53:45 |  |  | 
2026-04-16 10:53:50 |  |  | 
2026-04-16 10:53:55 |  |  | 
2026-04-16 10:54:00 |  |  | 
2026-04-16 10:54:06 |  |  | 
2026-04-16 10:54:11 |  |  | 
2026-04-16 10:54:16 |  |  | 
2026-04-16 10:54:21 |  |  | 
2026-04-16 10:54:26 |  |  | 
2026-04-16 10:54:31 |  |  | 
2026-04-16 10:54:37 |  |  | 
2026-04-16 10:54:42 |  |  | 
2026-04-16 10:54:47 |  |  | 
2026-04-16 10:54:52 |  |  | 
2026-04-16 10:54:57 |  |  | 
2026-04-16 10:55:03 |  |  | 
2026-04-16 10:55:08 |  |  | 
2026-04-16 10:55:13 |  |  | 
2026-04-16 10:55:18 |  |  | 
2026-04-16 10:55:23 |  |  | 
2026-04-16 10:55:28 |  |  | 
2026-04-16 10:55:34 |  |  | 
2026-04-16 10:55:39 |  |  | 
2026-04-16 10:55:44 |  |  | 
2026-04-16 10:55:49 |  |  | 
2026-04-16 10:55:54 |  |  | 
2026-04-16 10:56:00 |  |  | 
2026-04-16 10:56:05 |  |  | 
2026-04-16 10:56:10 |  |  | 
2026-04-16 10:56:15 |  |  | 
2026-04-16 10:56:20 |  |  | 
2026-04-16 10:56:25 |  |  | 
2026-04-16 10:56:31 |  |  | 
2026-04-16 10:56:36 |  |  | 
2026-04-16 10:56:41 |  |  | 
2026-04-16 10:56:46 |  |  | 
2026-04-16 10:56:51 |  |  | 
2026-04-16 10:56:57 |  |  | 
2026-04-16 10:57:02 |  |  | 
2026-04-16 10:57:07 |  |  | 
2026-04-16 10:57:12 |  |  | 
2026-04-16 10:57:17 |  |  | 
2026-04-16 10:57:22 |  |  | 
2026-04-16 10:57:28 |  |  | 
2026-04-16 10:57:33 |  |  | 
2026-04-16 10:57:38 |  |  | 
2026-04-16 10:57:43 |  |  | 
2026-04-16 10:57:48 |  |  | 
2026-04-16 10:57:54 |  |  | 
2026-04-16 10:57:59 |  |  | 
2026-04-16 10:58:04 |  |  | 
2026-04-16 10:58:09 |  |  | 
2026-04-16 10:58:14 |  |  | 
2026-04-16 10:58:19 |  |  | 
2026-04-16 10:58:25 |  |  | 
2026-04-16 10:58:30 |  |  | 
2026-04-16 10:58:35 |  |  | 
2026-04-16 10:58:40 |  |  | 
2026-04-16 10:58:45 |  |  | 
2026-04-16 10:58:50 |  |  | 
2026-04-16 10:58:56 |  |  | 
2026-04-16 10:59:01 |  |  | 
2026-04-16 10:59:06 |  |  | 
2026-04-16 10:59:11 |  |  | 
2026-04-16 10:59:16 |  |  | 
2026-04-16 10:59:22 |  |  | 
2026-04-16 10:59:27 |  |  | 
2026-04-16 10:59:32 |  |  | 
2026-04-16 10:59:37 |  |  | 
2026-04-16 10:59:42 |  |  | 
2026-04-16 10:59:47 |  |  | 
2026-04-16 10:59:53 |  |  | 
2026-04-16 10:59:58 |  |  | 
2026-04-16 11:00:03 |  |  | 
2026-04-16 11:00:08 |  |  | 
2026-04-16 11:00:13 |  |  | 
2026-04-16 11:00:19 |  |  | 
2026-04-16 11:00:24 |  |  | 
2026-04-16 11:00:29 |  |  | 
2026-04-16 11:00:34 |  |  | 
2026-04-16 11:00:39 |  |  | 
2026-04-16 11:00:45 |  |  | 
2026-04-16 11:00:50 |  |  | 
2026-04-16 11:00:55 |  |  | 
2026-04-16 11:01:00 |  |  | 
2026-04-16 11:01:05 |  |  | 
2026-04-16 11:01:10 |  |  | 
2026-04-16 11:01:16 |  |  | 
2026-04-16 11:01:21 |  |  | 
2026-04-16 11:01:26 |  |  | 
2026-04-16 11:01:31 |  |  | 
2026-04-16 11:01:36 |  |  | 
2026-04-16 11:01:41 |  |  | 
2026-04-16 11:01:47 |  |  | 
2026-04-16 11:01:52 |  |  | 
2026-04-16 11:01:57 |  |  | 
2026-04-16 11:02:02 |  |  | 
2026-04-16 11:02:07 |  |  | 
2026-04-16 11:02:12 |  |  | 
2026-04-16 11:02:18 |  |  | 
2026-04-16 11:02:23 |  |  | 
2026-04-16 11:02:28 |  |  | 
2026-04-16 11:02:33 |  |  | 
2026-04-16 11:02:38 |  |  | 
2026-04-16 11:02:44 |  |  | 
2026-04-16 11:02:49 |  |  | 
2026-04-16 11:02:54 |  |  | 
2026-04-16 11:02:59 |  |  | 
2026-04-16 11:03:04 |  |  | 
2026-04-16 11:03:10 |  |  | 
2026-04-16 11:03:15 |  |  | 
2026-04-16 11:03:20 |  |  | 
2026-04-16 11:03:25 |  |  | 
2026-04-16 11:03:30 |  |  | 
2026-04-16 11:03:35 |  |  | 
2026-04-16 11:03:41 |  |  | 
2026-04-16 11:03:46 |  |  | 
2026-04-16 11:03:51 |  |  | 
2026-04-16 11:03:56 |  |  | 
2026-04-16 11:04:01 |  |  | 
2026-04-16 11:04:07 |  |  | 
2026-04-16 11:04:12 |  |  | 
2026-04-16 11:04:17 |  |  | 
2026-04-16 11:04:22 |  |  | 
2026-04-16 11:04:27 |  |  | 
2026-04-16 11:04:33 |  |  | 
2026-04-16 11:04:38 |  |  | 
2026-04-16 11:04:43 |  |  | 
2026-04-16 11:04:48 |  |  | 
2026-04-16 11:04:53 |  |  | 
2026-04-16 11:04:58 |  |  | 
2026-04-16 11:05:04 |  |  | 
2026-04-16 11:05:09 |  |  | 
2026-04-16 11:05:14 |  |  | 
2026-04-16 11:05:19 |  |  | 
2026-04-16 11:05:24 |  |  | 
2026-04-16 11:05:30 |  |  | 
2026-04-16 11:05:35 |  |  | 
2026-04-16 11:05:40 |  |  | 
2026-04-16 11:05:45 |  |  | 
2026-04-16 11:05:50 |  |  | 
2026-04-16 11:05:55 |  |  | 
2026-04-16 11:06:01 |  |  | 
2026-04-16 11:06:06 |  |  | 
2026-04-16 11:06:11 |  |  | 
2026-04-16 11:06:16 |  |  | 
2026-04-16 11:06:21 |  |  | 
2026-04-16 11:06:27 |  |  | 
2026-04-16 11:06:32 |  |  | 
2026-04-16 11:06:37 |  |  | 
2026-04-16 11:06:42 |  |  | 
2026-04-16 11:06:47 |  |  | 
2026-04-16 11:06:52 |  |  | 
2026-04-16 11:06:58 |  |  | 
2026-04-16 11:07:03 |  |  | 
2026-04-16 11:07:08 |  |  | 
2026-04-16 11:07:13 |  |  | 
2026-04-16 11:07:18 |  |  | 
2026-04-16 11:07:24 |  |  | 
2026-04-16 11:07:29 |  |  | 
2026-04-16 11:07:34 |  |  | 
2026-04-16 11:07:39 |  |  | 
2026-04-16 11:07:44 |  |  | 
2026-04-16 11:07:50 |  |  | 
2026-04-16 11:07:55 |  |  | 
2026-04-16 11:08:00 |  |  | 
2026-04-16 11:08:05 |  |  | 
2026-04-16 11:08:10 |  |  | 
2026-04-16 11:08:15 |  |  | 
2026-04-16 11:08:21 |  |  | 
2026-04-16 11:08:26 |  |  | 
2026-04-16 11:08:31 |  |  | 
2026-04-16 11:08:36 |  |  | 
2026-04-16 11:08:41 |  |  | 
2026-04-16 11:08:46 |  |  | 
2026-04-16 11:08:52 |  |  | 
2026-04-16 11:08:57 |  |  | 
2026-04-16 11:09:02 |  |  | 
2026-04-16 11:09:07 |  |  | 
2026-04-16 11:09:12 |  |  | 
2026-04-16 11:09:18 |  |  | 
2026-04-16 11:09:23 |  |  | 
2026-04-16 11:09:28 |  |  | 
2026-04-16 11:09:33 |  |  | 
2026-04-16 11:09:38 |  |  | 
2026-04-16 11:09:43 |  |  | 
2026-04-16 11:09:49 |  |  | 
2026-04-16 11:09:54 |  |  | 
2026-04-16 11:09:59 |  |  | 
2026-04-16 11:10:04 |  |  | 
2026-04-16 11:10:09 |  |  | 
2026-04-16 11:10:15 |  |  | 
2026-04-16 11:10:20 |  |  | 
2026-04-16 11:10:25 |  |  | 
2026-04-16 11:10:30 |  |  | 
2026-04-16 11:10:35 |  |  | 
2026-04-16 11:10:40 |  |  | 
2026-04-16 11:10:46 |  |  | 
2026-04-16 11:10:51 |  |  | 
2026-04-16 11:10:56 |  |  | 
2026-04-16 11:11:01 |  |  | 
2026-04-16 11:11:06 |  |  | 
2026-04-16 11:11:11 |  |  | 
2026-04-16 11:11:17 |  |  | 
2026-04-16 11:11:22 |  |  | 
2026-04-16 11:11:27 |  |  | 
2026-04-16 11:11:32 |  |  | 
2026-04-16 11:11:37 |  |  | 
2026-04-16 11:11:43 |  |  | 
2026-04-16 11:11:48 |  |  | 
2026-04-16 11:11:53 |  |  | 
2026-04-16 11:11:58 |  |  | 
2026-04-16 11:12:03 |  |  | 
2026-04-16 11:12:08 |  |  | 
2026-04-16 11:12:14 |  |  | 
2026-04-16 11:12:19 |  |  | 
2026-04-16 11:12:24 |  |  | 
2026-04-16 11:12:29 |  |  | 
2026-04-16 11:12:34 |  |  | 
2026-04-16 11:12:39 |  |  | 
2026-04-16 11:12:45 |  |  | 
2026-04-16 11:12:50 |  |  | 
2026-04-16 11:12:55 |  |  | 
2026-04-16 11:13:00 |  |  | 
2026-04-16 11:13:05 |  |  | 
2026-04-16 11:13:10 |  |  | 
2026-04-16 11:13:16 |  |  | 
2026-04-16 11:13:21 |  |  | 
2026-04-16 11:13:26 |  |  | 
2026-04-16 11:13:31 |  |  | 
2026-04-16 11:13:36 |  |  | 
2026-04-16 11:13:41 |  |  | 
2026-04-16 11:13:47 |  |  | 
2026-04-16 11:13:52 |  |  | 
2026-04-16 11:13:57 |  |  | 
2026-04-16 11:14:02 |  |  | 
2026-04-16 11:14:07 |  |  | 
2026-04-16 11:14:13 |  |  | 
2026-04-16 11:14:18 |  |  | 
2026-04-16 11:14:23 |  |  | 
2026-04-16 11:14:28 |  |  | 
2026-04-16 11:14:33 |  |  | 
2026-04-16 11:14:38 |  |  | 
2026-04-16 11:14:44 |  |  | 
2026-04-16 11:14:49 |  |  | 
2026-04-16 11:14:54 |  |  | 
2026-04-16 11:14:59 |  |  | 
2026-04-16 11:15:04 |  |  | 
2026-04-16 11:15:09 |  |  | 
2026-04-16 11:15:15 |  |  | 
2026-04-16 11:15:20 |  |  | 
2026-04-16 11:15:25 |  |  | 
2026-04-16 11:15:30 |  |  | 
2026-04-16 11:15:35 |  |  | 
2026-04-16 11:15:41 |  |  | 
2026-04-16 11:15:46 |  |  | 
2026-04-16 11:15:51 |  |  | 
2026-04-16 11:15:56 |  |  | 
2026-04-16 11:16:01 |  |  | 
2026-04-16 11:16:06 |  |  | 
2026-04-16 11:16:12 |  |  | 
2026-04-16 11:16:17 |  |  | 
2026-04-16 11:16:22 |  |  | 
2026-04-16 11:16:27 |  |  | 
2026-04-16 11:16:32 |  |  | 
2026-04-16 11:16:38 |  |  | 
2026-04-16 11:16:43 |  |  | 
2026-04-16 11:16:48 |  |  | 
2026-04-16 11:16:53 |  |  | 
2026-04-16 11:16:58 |  |  | 
2026-04-16 11:17:03 |  |  | 
2026-04-16 11:17:09 |  |  | 
2026-04-16 11:17:14 |  |  | 
2026-04-16 11:17:19 |  |  | 
2026-04-16 11:17:24 |  |  | 
2026-04-16 11:17:29 |  |  | 
2026-04-16 11:17:34 |  |  | 
2026-04-16 11:17:40 |  |  | 
2026-04-16 11:17:45 |  |  | 
2026-04-16 11:17:50 |  |  | 
2026-04-16 11:17:55 |  |  | 
2026-04-16 11:18:00 |  |  | 
2026-04-16 11:18:05 |  |  | 
2026-04-16 11:18:11 |  |  | 
2026-04-16 11:18:16 |  |  | 
2026-04-16 11:18:21 |  |  | 
2026-04-16 11:18:26 |  |  | 
2026-04-16 11:18:31 |  |  | 
2026-04-16 11:18:37 |  |  | 
2026-04-16 11:18:42 |  |  | 
2026-04-16 11:18:47 |  |  | 
2026-04-16 11:18:52 |  |  | 
2026-04-16 11:18:57 |  |  | 
2026-04-16 11:19:02 |  |  | 
2026-04-16 11:19:08 |  |  | 
2026-04-16 11:19:13 |  |  | 
2026-04-16 11:19:18 |  |  | 
